"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4"
"01000","Alabama","82","      Other services (except government and government enterprises)",4890.2,4884.2,4898.1,4886.0,4879.1,4834.5,4820.2,4809.5,4742.8,4694.4,4717.4,4745.6
"01000","Alabama","83","  Government and government enterprises",32481.8,32562.1,32559.5,32649.9,32409.2,31941.9,31641.5,31818.0,31415.4,31280.6,31276.9,30990.4
"01000","Alabama","84","    Federal civilian",7803.0,7885.1,7883.4,7861.6,7717.2,7684.1,7678.7,7643.5,7630.4,7578.9,7626.6,7558.5
"01000","Alabama","85","    Military",4274.5,4296.8,4335.9,4316.7,4209.7,4226.0,4221.7,4237.9,4126.3,4104.0,4127.2,4085.3
"01000","Alabama","86","    State and local",20405.3,20379.9,20339.1,20471.2,20483.5,20031.5,19740.8,19935.8,19658.8,19597.3,19525.5,19348.9
"02000","Alaska","1","All industry total",52854.8,54074.9,54789.7,57171.2,57093.6,58639.7,58173.0,56963.9,56207.0,54228.6,54563.6,53993.2
"02000","Alaska","2","  Private industries",43083.3,44143.1,44804.1,46917.5,46842.0,48394.4,47819.8,46837.3,46287.3,44482.7,44711.3,44269.1
"02000","Alaska","3","      Agriculture, forestry, fishing and hunting",409.4,500.4,601.7,661.1,557.2,510.2,480.9,441.7,428.8,468.6,486.8,563.2
"02000","Alaska","6","      Mining, quarrying, and oil and gas extraction",14548.5,15294.3,15989.2,17569.4,17480.6,19087.1,18471.8,17811.0,16946.1,15387.4,14993.8,14550.8
"02000","Alaska","10","      Utilities",662.6,707.0,706.8,798.1,735.1,753.7,755.2,722.3,739.8,736.3,714.2,706.1
"02000","Alaska","11","      Construction",2045.2,2115.1,2126.5,2114.2,2048.2,2042.8,1987.0,1950.2,1823.7,1775.4,1881.6,1879.1
"02000","Alaska","12","      Manufacturing",1125.9,1073.6,979.1,967.5,1048.8,965.5,922.7,995.8,1198.5,1292.9,1466.6,1428.4
